211.-los-arvoles-ya-empesaron-a-verter.jpeg,211-Los-arvoles-ya-empesaron.ogg,"Los arvoles ya empesaron a verter sus ojas."
77-una-kazamentera.jpeg,77-una-kazamentera.ogg,"Una kazamentera es una mujer ke aze kazamientos."
103-tambien-les-plaze-senar-en-la-guerta.jpeg,103-tambien-les-plaze-senar-en-la-guerta.ogg,"Tambien les plaze senar en la guerta."
55-los-chikos-tienen-ambre-i-vienen-korriendo.jpeg,55-los-chikos-tienen-ambre-i-vienen-korriendo.ogg,"Los chikos tienen ambre i vienen korriendo."
175.-el-ermano-de-ayla-se-yama-selim.jpeg,175.-el-ermano-de-ayla-se-yama-selim.ogg,"El ermano de Ayla se yama Selim. El tiene mueve anyos."
120.-a-sara-le-plaze-irse-a-bares-de-djaz.jpeg,120.-a-sara-le-plaze-irse-a-bares-de-djaz.ogg,"A Sara le plaze irse a bares de djaz porke le plaze muzika djaz."
210-ya-estamos-en-Noviembre.jpeg,210-ya-estamos-en-Noviembre.ogg,"Ya estamos en Noviembre. Es puro otonyo. Los tiempos ya arefreskaron."
75-el-muevo-livro-de-Izzet.jpeg,75-el-muevo-livro-de-Izzet.ogg,"El muevo livro del fotografo Izzet Keribar esta yeno de fotos Estambol."
40-las-komidas-ke-me-plazen.jpeg,40-las-komidas-ke-me-plazen.ogg,"Las komidas ke me plazen lo mas en Pesah son las koftikas de prasa i el gat6 de Pesah."
63-amanyana-la-noche-tenemos-parti.jpeg,63-amanyana-la-noche-tenemos-parti.ogg,"Amanyana la noche tenemos parti."
141-moshe-i-sara-se-estan-aparejando-para-ir-.jpeg,141-moshe-i-sara-se-estan-aparejando-para-ir-.ogg,"Moshe i Sara se estan aparejando para ir a la plaj."
293-kale-protejarmos-kontra-los-mikropes.jpeg,293-kale-protejarmos-kontra.ogg,"Kale protejarmos kontra los mikropes en esta sezon en tomando munchos vitamines i abrigandomos bueno kuando salimos a la kaye."
43-los-arvoles-ya-empesaron-de-inchirsen-de-ojas-vedres.jpeg,43-los-arvoles-ya-empesaron-de-inchirsen-de-ojas-vedres.ogg,"Los arvoles ya empesaron a inchirsen de ojas vedres."
109-sara-esta-aparejando-la-meza.jpeg,109-sara-esta-aparejando-la-meza.ogg,"Sara esta aparejando la meza. Kuando Sara apareja la meza, siempre mete rozas i mantel de dantela."
115.-viernes-la-tadre-sara-i-moshe-se-van-a-komer.jpeg,115.-viernes-la-tadre-sara-i-moshe-se-van-a-komer.ogg,"Viernes la tadre, Sara i Moshe se van a komer kon la famiya."
272-no-ay-una-koza-mas-romantika.jpeg,272-no-ay-una-koza.ogg,"No ay una koza mas romantika ke la chimeneya asendida, la golor de un kafe fresko i la inieve palenee todo blanko”"
209-a-las-siete-va-empesar-la-sigunda-parte.jpeg,209-a-las-siete-va-empesar-la-sigunda-parte.ogg,"A las siete va empesar la sigunda parte del aniversaryo de Ayla."
49-los-chikos-estan-en-el-parko.jpeg,49-los-chikos-estan-en-el-parko.ogg,"Los chikos estan en el parko."
283-uvo-problemes-kon-los-kavayos.jpeg,283-uvo-problemes-kon-.ogg,"Uvo problemes kon los kavayos desde ke empesaron a vinir munchos turistos a la isla. Para ganar munchas paras, los arabadjis estavan kansando a los animales demaziya."
142-la-madre-de-sara-les-trusho-albondigas.jpeg,142-la-madre-de-sara-les-trusho-albondigas.ogg,"La madre de Sara les trusho albondigas de prasa i almodrote de kalavasa."
194.-antes-a-los-chikos-se-regalava.jpeg,194.-antes-a-los-chikos-se-regalava.ogg,"Antes, a los chikos se regalava vistidos muevas para el muevo anyo. Agora esto ya no es mas uzo."
145-las-komidas-de-las-madre-se-las-van-a.jpeg,145-las-komidas-de-las-madre-se-las-van-a.ogg,"Las komidas de las madres se las van a komer entre semana kuando vienen del echo."
177.-Selim-tiene-munchos-hobis.jpeg,177.-Selim-tiene-munchos-hobis.ogg,"Selim tiene munchos hobis. El mas importante es el futbol."
47-kuando-el-sol-briya-todos-estan-felizes.jpeg,47-kuando-el-sol-briya-todos-estan-felizes.ogg,"Kuando el sol briya, todos estan felizes."
274-kuando-esta-yelado-es-mijor.jpeg,274-kuando-esta-yelado.ogg,"Kuando esta yelado, es mijor vistirse unas kuantas kozas ke vistirse pokas i yelarse."
150-los-ombres-estan-djugando-voleybol-de-plaj.jpeg,150-los-ombres-estan-djugando-voleybol-de-plaj.ogg,"Los ombres estan djugando voleybol de plaj."
1.02.-yo-me-alevanto-a-las-siete.jpeg,1.02-yo-me-alevanto-a-las-siete-kada-dia.ogg,"Yo me alevanto a las siete kada dia."
24-despues-devo-de-ir-al-charshi.jpeg,24-despues-devo-de-ir-al-charshi.ogg,"Despues devo de ir al charshi."
154-los-amigos-de-moshe-son-rezin-kazados.jpeg,154-los-amigos-de-moshe-son-rezin-kazados.ogg,"Los amigos de Moshe son rezin kazados."
12.-mi-mujer-esta-prenyada.jpeg,2.12.-mi-mujer-esta-prenyada.ogg,"Mi mujer esta prenyada."
78-una-ichizera.jpeg,78-una-ichizera.ogg,"Una ichizera es una mujer ke aze ichizos."
30-su-amiga-intima-bive-en-paris.jpeg,30-su-amiga-intima-bive-en-paris.ogg,"Su amiga intima bive en Paris."
127-moshe-dize-a-sara-ke-no-es-bueno.jpeg,127-moshe-dize-a-sara-ke-no-es-bueno.ogg,"bueno bever tantos"
126-sara-beve-8-kaves-al-dia.jpeg,126-sara-beve-8-kaves-al-dia.ogg,"dia, lo mas kafe turko."
89-la-madre-de-sara-esta-aparejando-el-ashugar.jpeg,89-la-madre-de-sara-esta-aparejando-el-ashugar.ogg,"La madre de Sara le esta aparejando el ashugar."
66-las-ijas-se-van-a-vistir-fostanes-largos.jpeg,66-las-ijas-se-van-a-vistir-fostanes-largos.ogg,"Las ijas se van a vistir fostanes largos."
301-si-vos-plaze-teatros-vini-el-16-de-febrero.jpeg,301-si-vos-plaze-teatros.ogg,"Si vos plaze teatros, vini el 16 de Febrero para ver la piesa muzikal, REKUERDOS. Vos va plazer pancho."
238-a-mi-me-plaze-muncho.jpeg,238-a-mi-me-plaze-muncho.ogg,"tho meldar i meldo muncho en enverano e. El enverano pasado MELDI 20 livros!"
37-tenemos-20-personas-a-komer.jpeg,37-tenemos-20-personas-a-komer.ogg,"Tenemos 20 personas a komer para la noche de Pesah."
22.-no-puedo-vinir-esta-noche.jpeg,22.-no-puedo-vinir-esta-noche.ogg,"No puedo vinir esta noche."
106-moshe-giza-muy-bueno.jpeg,106-moshe-giza-muy-bueno.ogg,"Moshe giza muy bueno. Le plaze echos de mupak."
139-moshe-se-yevo-las-borekas-a-kaza.jpeg,139-moshe-se-yevo-las-borekas-a-kaza.ogg,"Moshe se yevo las borekas a kaza i le dio el buen haber a Sara."
90-el-padre-de-sara-esta-aparejando-la-dota.jpeg,90-el-padre-de-sara-esta-aparejando-la-dota.ogg,"El padre de Sara esta aparejando la dota."
1.05.-yo-tengo-dos-kreaturas.jpeg,1.05.-yo-tengo-dos-kreaturas.ogg,"Yo tengo dos kreaturas; una ija i un ijo."
136-moshe-esta-avlando-kon-la-famiya.jpeg,136-moshe-esta-avlando-kon-la-famiya.ogg,"Moshe esta avlando kon la famiya i les esta dando la resefta de kuras ke el hazino deve de tomar."
190.-el-muevo-anyo-de-los-djudios.jpeg,190.-el-muevo-anyo-de-los-djudios.ogg,"El muevo anyo de los djudyos siempre kaye en el mez de Septiembre. Se yama Rosh Ashana."
275-los-ke-salen-muy-temprano-por-la-manyana.jpeg,275-los-ke-salen-muy-temprano.ogg,"Los ke salen muy temprano por la manyana se visten chapeos i kashkoles."
26-bueno-vienes-otra-noche-a-tomar-kafe.jpeg,26-bueno-vienes-otra-noche-a-tomar-kafe.ogg,"Bueno, vienes otra noche a tomar kafe."
9.-el-telefon-esta-sonando.jpeg,2.09.-el-telefon-esta-sonando.ogg,"El telefon esta sonando."
171-ayla-se-kere-ambezar-a-meldar.jpeg,171-ayla-se-kere-ambezar-a-meldar.ogg,"‘a meldar presto porke le plaze"
81-una-rubisa.jpeg,81-una-rubisa.ogg,"Una rubisa es la mujer del haham."
134-toda-la-famiya-del-hazino-vinieron.jpeg,134-toda-la-famiya-del-hazino-vinieron.ogg,"Toda la famiya del hazino vinieron para yevarlo a kaza."
291-en-esto-dias-esta-afitando-munchos-terremotos.jpeg,291-en-estos-dias-esta.ogg,"En estos dias esta afitando munchos terremotos en muestro pais. Uvo munchas muertes i muncho danyo."
305-los-aktores-son-todos-amatores.jpeg,306-los-aktores-son-todos-amtores.ogg,"Los aktores son todos amatores i vienen a las provas de sus echos siempre cansados ama se arebiven en la"
164-la-famiya-de-rudi-tiene-una-kaza-en-cesme.jpeg,164-la-famiya-de-rudi-tiene-una-kaza-en-çeşme.ogg,"La famiya de Rudi tiene una kaza en Cesme i los kuatro amigos se estan kedando en esta kaza."
248-mis-amigos-son-fransezes.jpeg,248-mis-amigos-son-fransezes.ogg,"Mis amigos son fransezes ma eyos BIVIERON en Espanya durante vente anyos."
85-moshe-le-traye-una-roza.jpeg,85-moshe-le-traye-una-roza.ogg,"Moshe le traye una roza a Sara kada dia."
176.-selim-es-un-muy-buen-elevo.jpeg,176.-selim-es-un-muy-buen-elevo.ogg,"Selim es un muy buen elevo. El se kere azer doktor komo el tio, Moshe."
38-la-noche-de-pesah-se-kome-i-se-beve.jpeg,38-la-noche-de-pesah-se-kome-i-se-beve.ogg,"La noche de Pesah se kome i se beve muncho."
98-en-enverano-sara-i-moshe-se-van-a-buyukada.jpeg,98-en-enverano-sara-i-moshe-se-van-a-büyükada.ogg,"En enverano Sara i Moshe se van a Bityiikada."
281-la-mar-marmara-es-una-de-la-mijores.jpeg,281-La-Mar-Marmara.ogg,"La Mar Marmara era una de las mijores para nadar. No era ni yelada, ni kayente, ni muy salada i ni muy dulse; era ideal."
213.-en-otonyo-ya-empesan-las-luvyas.jpeg,213-en-otonya-ya-empesan.ogg,"yesan las luvyas. Esto es bueno porke se gua."
215.-los-dias-ya-se-azen-mas-kurtos.jpeg,215-Los-dias-ya-se-azen.ogg,"sn mas kurtos i las noches se alargan."
135-la-kamareta-del-hazino-esta-yena.jpeg,135-la-kamareta-del-hazino-esta-yena.ogg,"La kamareta del hazino esta yena de rozas i bonbones."
284-agora-desidaron-de-kitar-los-kavayos.jpeg,284-agora-desidaron-de.ogg,"Agora desidaron de kitar los kavayos de Bityiikada. Al lugar, van a meter otomobiles chikitikos de elektrisidad."
186-selim-i-sus-amigos-siempre-djugan-kon-el-top-ke-tienen.jpeg,186-selim-i-sus-amigos-siempre-djugan-kon-el-top-ke-tienen.ogg,";Os siempre djugan kon el top ke basketbol. Be"
180.-este-es-un-mach-muy-importante.jpeg,180.-este-es-un-mach-muy-importante.ogg,"Este es un mach muy Buportante. Si ganan van a ser shampiyones de eskolas."
133-oy-moshe-esta-muy-orozo.jpeg,133-oy-moshe-esta-muy-orozo.ogg,"Oy Moshe esta muy orozo. Un hazino se izo bueno i oy se esta indo a su kaza."
153-a-la-noche-todos-tornaron-a-kaza.jpeg,153-a-la-noche-todos-tornaron-a-kaza.ogg,"A la noche todos tornaron a kaza kansados ma muy kontentes."
200-la-madre-de-ayla-esta-aziendo-un-grande-gato-salami.jpeg,200-la-madre-de-ayla-esta-aziendo-un-grande-gato-salami.ogg,"La madre de Ayla esta aziendo un grande gato salami porke este gato es el favorito."
36-ay-dos-semanas-ke-esto-en-el-mupak.jpeg,36-ay-dos-semanas-ke-esto-en-el-mupak.ogg,"Ay dos semanas ke esto en el mupak."
302-el-anyo-pasado-la-piesa-del.jpeg,302-el-anyo-pasado-la.ogg,"El anyo pasado la piesa del Dia del Judeo-Espanyol se yamava LOS MACHUKADOS i todos se puivan ennd morado. SN"
303-este-anyo-forti-barokas.jpeg,303-este-anyo-forti-barokas.ogg,"Este anyo, Forti Barokas es yene la autora de la piesa muzikal REKUERDOS. La ovra yene es dirijida por Ferit Koen."
71-los-turistos-topan-munchas-kozas.jpeg,71-los-turistos-topan-munchas-kozas.ogg,"Los turistos topan munchas kozas en Estambol: istoria, kultura, natura, ets."
179.-oy-selim-i-su-ekipo-tienen-mach-de-futbol.jpeg,179.-oy-selim-i-su-ekipo-tienen-mach-de-futbol.ogg,"Oy Selim i su ekipo tienen mach de futbol kon el ekipo de otra eskola."
118.-despues-de-djugar-tenis.jpeg,118.-despues-de-djugar-tenis.ogg,"Despues de djugar tenis, se van a nadar en la pisina."
42-la-primavera-esta-aki.jpeg,42-la-primavera-esta-aki.ogg,"La primavera ya esta aki."
262-kuando-eramos-chikos.jpeg,262-kuando-eramos-chikos.ogg,"Kuando ERAMOS chikos, no teniyamos televizyon en kaza."
287-hay-unos-dias-ke-estan-diziendo-ke.jpeg,287-ay-unos-dias-ke-estan.ogg,"Hay unos kuantos dias ke estan diziendo ke va azer inyeve en Estambol ama al lugar de inyeve tenemos sol i sielos blus."
226-los-granpapas-i-las-granmamas-se-eskarinyan.jpeg,226-Los-granpapas.ogg,"Los granpapas i las granmamas se eskarinyan muncho de los ijos i inyetos."
205-todos-estan-kantando-la-kantika.jpeg,205-todos-estan-kantando-la-kantika.ogg,"Todos estan kantando la kantika Happy birthday Ayla” i Ayla esta amatando las kandelas."
178.-selim-is-us-amigos-tienen-un-ekipo.jpeg,178.-selim-is-us-amigos-tienen-un-ekipo.ogg,"Selim i sus amigos tienen un ekipo i kada Alhad se van a djugar futbol en el kampo de la eskola."
113.-sara-melda-livros-de-aventura.jpeg,113.-sara-melda-livros-de-aventura.ogg,"Sara melda livros de aventuras. Eya prefera livros ke no puede deshar de la mano."
168-moshe-tiene-una-sovrina.jpeg,168-moshe-tiene-una-sovrina.ogg,"Moshe tiene una sovrina. Eya es ija de su ermano. Se yama Ayla."
18.los-elevos-estan-estudiando.jpeg,3.18.-los-elevos-estan-estudiando.ogg,"Los elevos estan estudiando."
64-amanyana-se-serran-las-eskolas.jpeg,64-amanyana-se-serran-las-eskolas.ogg,"Amanyana se serran las eskolas; ke alegriya!"
290-la-populason-de-Estambol-es-tan-grande.jpeg,290-la-populasion-de-Estambol.ogg,"La populasion de Estambol es tan grande ke no esta podiendo azer inyeve."
149-los-amigos-de-sara-i-moshe-tambien-estan-en-la-plaj.jpeg,149-los-amigos-de-sara-i-moshe-tambien-estan-en-la-plaj.ogg,"Los amigos de Sara i Moshe tambien estan en la plaj."
1.04.-yo-bevo-un-kafe-turko.jpeg,1.04.-yo-bevo-un-kafe-turko.ogg,"‘ko despues de la komida de midi."
230-asi-pasaron-un-dia-maraviyozo.jpeg,230.-Asi-pasaron-un-dia.ogg,"Asi pasaron un dia maraviyozo kon la famiya. Ayla, muy feliz, ya esta durmiendo en los brasos de su"
51-las-madres-estan-asentadas-en-los-bankos-del-parko.jpeg,51-las-madres-estan-asentadas-en-los-bankos-del-parko.ogg,"Las madres estan asentadas en los bankos del parko."
173-moshe-le-regalo-una-chanta-yena-de-livros.jpeg,173-moshe-le-regalo-una-chanta-yena-de-livros.ogg,"chanta yena de livros ilustrados a"
286-sin-sus-karros-a-kavayos-sin-su-mar-limpia.jpeg,286-sin-sus-karros-.ogg,"Sin sus karros a kavayos, sin su mar limpia i kon tantas konstruksiones de kazas, el Prinkipo de 50 anyos antes, ya no es mas el mismo."
229-todos-estan-riyendo-kontando.jpeg,229.-Todos-estan-riyendo.ogg,"Todos estan riyendo, kontando anekdotas i aziendo shakas."
273-en-invierno-mos-vistimos.jpeg,273-en-invierno-mos-vistimos.ogg,"En invierno mos vistimos munchas kozas: kashkorse, kalsas, pantalones, kamizas i bluzas godras, djaketas i paltos."
306-kada-anyo-dizimos-este-anyo.jpeg,306-kada-anyo-dizimos.ogg,"Kada anyo dizimos este anyo es el dalkavo, mas no va djugar” ama el momento ke eskapamos le demandamos a Forti, ya estas eskrivyendo otra piesa?!"
20.-tu-madre-giza-muy-bueno.jpeg,3.20.-tu-madre-giza-muy-bueno.ogg,"Tu madre giza muy bueno."
222-las-mujeres-estan-en-el-mupak.jpeg,221-las-mujeres-estan-en-el-mupak.ogg,"a el mupak aparejando la sena."
34-si-akeya-berta.jpeg,34-si-akeya-berta.ogg,"Si, akeya Berta. Ay 20 anyos ke"
27-si-va-ser-muncho-mijor-para-mi.jpeg,27-si-va-ser-muncho-mijor-para-mi.ogg,"Si, va ser muncho mijor para mi."
124.-sara-korre-en-la-shara-en-su-tiempo-libre.jpeg,124.-sara-korre-en-la-shara-en-su-tiempo-libre.ogg,"Sara korre en la shara en su tiempo libre."
25-las-botikas-serran-a-las-diez.jpeg,25-las-botikas-serran-a-las-diez.ogg,"Las botikas serran a las diez."
19.-tu-kaza-esta-muy-leshos.jpeg,3.19.-tu-kaza-esta-muy-leshos.ogg,"Tu kaza esta muy leshos."
258-hanuka-se-eskapo.jpeg,258-Hanuka-se-eskapo.ogg,"Hanuka se ESKAPO un dia antes del fin del anyo."
52-eyas-estan-aziendo-muabbet.jpeg,52-eyas-estan-aziendo-muabbet.ogg,"Eyas estan aziendo muabbet mientras ke estan asperando a los chikos."
241-antes-dos-noches-mi-marido-i-yo-mos-fuimos-a-baylar.jpeg,""
182-ayla-i-selim-son-muy-buenos-ermanos.jpeg,""
217-kontinuamos-kon-el-kumpleanyos-de-Ayla.jpeg,""
231-un-poko-de-gramer.jpeg,""
236.-el-pasado-kantar.jpeg,""
298-despues-de-midi-el-koro-estreyikas.jpeg,""
59-asta-agora-le-di-una-kamiza.jpeg,""
61-va-ser-difisil-eskojer-la-kolor.jpeg,""
233.-azeremos-un-egzemplo-kaminar.jpeg,""
224-toda-la-famiya-estan-muy-kontentes.jpeg,""
62-a-mi-marido-le-plaze-kolores-kuyi.jpeg,""
212.-las-kolores-del-otonyo-me-plazen-muncho.jpeg,""
163-los-kuatro-amigos-desidaron-de-irsen-a-cesme.jpeg,""
299-despues-del-konsierto-tenemos-el-gute.jpeg,""
256-las-borekas-de-berendjen.jpeg,""
220-despues-vienen-los-tios.jpeg,""
270-los-kaminos-se-serran.jpeg,""
60-a-si.-tiene-menester-de.jpeg,""
295-el-16-de-febrero-tenemos-munchas-aktividades.jpeg,""
214.-ya-es-tiempo-de-guadrar-las-vistimientas-del-enverano.jpeg,""
162-agora-es-tiempo-de-vakansas.jpeg,""
128-moshe-dize-ke-muncho-kave-danya-el-korason.jpeg,""
243-es-bueno-saver-linguas.jpeg,""
234.-otro-egzemplo-baylar.jpeg,""
237.-el-lpasado-gizar.jpeg,""
271.-si-yegas-a-kaza-sano-i-rezio.jpeg,""
244-esta-siya-esta-rota.jpeg,""
174-ayla-esta-muy-kontente-de-su-eskola-mueva.jpeg,""
218-ya-esta-siete.jpeg,""
172-ayla-tiene-un-ermano-mas-grande.jpeg,""
130-moshe-dize-a-sara-ke-aga-meditasyon.jpeg,""
259-esta-semana-verbos-irregulares.jpeg,""
245-los-verbos-ke-se-eskapan-kon.jpeg,""
132-moshe-dize-ke-kon-buena-voluntad.jpeg,""
56-oy-es-el-aniversario-de-mi-marido.jpeg,""
235.-meldar.jpeg,""
170-ayla-empesa-la-eskola-primera.jpeg,""
165-la-kaza-de-la-famiya-de-rudi-esta-al-bodre-de-la-mar.jpeg,""
269-no-es-tan-ermozo-por-la-djente.jpeg,""
58-es-muy-difisil-topar.jpeg,""
57-no-se-ke-merkarle-or-regalo.jpeg,""
240-sara-se-fue-al-charshi-ayer.jpeg,""
184-ayla-i-selim-yegan-a-la-eskola-temprano.jpeg,""
268-kuando-aze-muncha-inieve.jpeg,""
239-la-semana-pasada-era-el-aniversaryo.jpeg,""
183-ayla-i-selim-se-van-a-la-mizma-eskola.jpeg,""
232-komo-savesh-ay-tres-maneras.jpeg,""
221-los-ombres-se-asentaron.jpeg,""
223-ayla-esta-avryendo-los-regalos.jpeg,""
266-el-invierno-ya-vino.jpeg,""
